,stasiun,pm10,so2,co,o3,no2,categori
1324,DKI1 (Bunderan HI),55.0,29.0,26.0,15.0,3.0,BAIK
1325,DKI1 (Bunderan HI),55.0,30.0,30.0,19.0,3.0,BAIK
1326,DKI1 (Bunderan HI),55.0,29.0,27.0,20.0,3.0,SEDANG
1327,DKI1 (Bunderan HI),60.0,30.0,26.0,33.0,5.0,SEDANG
1328,DKI1 (Bunderan HI),79.0,30.0,32.0,30.0,4.0,SEDANG
1329,DKI1 (Bunderan HI),69.0,31.0,33.0,28.0,3.0,SEDANG
1330,DKI1 (Bunderan HI),57.0,30.0,24.0,35.0,2.0,SEDANG
1331,DKI1 (Bunderan HI),49.0,30.0,20.0,34.0,3.0,BAIK
1332,DKI1 (Bunderan HI),59.0,31.0,22.0,39.0,3.0,SEDANG
1333,DKI1 (Bunderan HI),53.0,31.0,23.0,26.0,4.0,SEDANG
1334,DKI1 (Bunderan HI),41.0,29.0,23.0,43.0,4.0,BAIK
1335,DKI1 (Bunderan HI),79.0,30.0,41.0,39.0,4.0,SEDANG
1336,DKI1 (Bunderan HI),59.0,30.0,25.0,21.0,2.0,SEDANG
1337,DKI1 (Bunderan HI),55.0,30.0,23.0,33.0,2.0,BAIK
1338,DKI1 (Bunderan HI),59.0,29.0,32.0,19.0,3.0,SEDANG
1339,DKI1 (Bunderan HI),66.0,29.0,43.0,20.0,4.0,SEDANG
1340,DKI1 (Bunderan HI),33.0,29.0,22.0,19.0,2.0,BAIK
1341,DKI1 (Bunderan HI),48.0,29.0,25.0,19.0,2.0,BAIK
1342,DKI1 (Bunderan HI),45.0,30.0,23.0,18.0,3.0,BAIK
1343,DKI1 (Bunderan HI),52.0,30.0,31.0,19.0,2.0,SEDANG
1344,DKI1 (Bunderan HI),55.0,30.0,36.0,19.0,2.0,SEDANG
1345,DKI1 (Bunderan HI),31.0,29.0,19.0,19.0,2.0,BAIK
1346,DKI1 (Bunderan HI),62.0,30.0,30.0,24.0,4.0,SEDANG
1347,DKI1 (Bunderan HI),58.0,31.0,29.0,19.0,4.0,SEDANG
1348,DKI1 (Bunderan HI),24.0,30.0,24.0,23.0,6.0,BAIK
1349,DKI1 (Bunderan HI),52.0,30.0,25.0,18.0,3.0,SEDANG
1350,DKI1 (Bunderan HI),55.0,30.0,26.0,25.0,3.0,SEDANG
1351,DKI1 (Bunderan HI),30.0,30.0,18.0,12.0,2.0,BAIK
1352,DKI1 (Bunderan HI),37.0,30.0,26.0,40.0,6.0,BAIK
1353,DKI1 (Bunderan HI),66.0,30.0,38.0,36.0,7.0,SEDANG
1354,DKI1 (Bunderan HI),65.0,30.0,36.0,37.0,4.0,SEDANG
1355,DKI1 (Bunderan HI),52.0,30.0,31.0,26.0,5.0,SEDANG
1356,DKI1 (Bunderan HI),61.0,30.0,25.0,41.0,5.0,SEDANG
1357,DKI1 (Bunderan HI),49.0,30.0,25.0,21.0,3.0,BAIK
1358,DKI1 (Bunderan HI),52.0,30.0,28.0,26.0,3.0,SEDANG
1359,DKI1 (Bunderan HI),54.0,30.0,31.0,20.0,4.0,SEDANG
1360,DKI1 (Bunderan HI),63.0,30.0,34.0,20.0,4.0,SEDANG
1361,DKI1 (Bunderan HI),71.0,30.0,37.0,16.0,4.0,SEDANG
1362,DKI1 (Bunderan HI),67.0,30.0,34.0,21.0,3.0,SEDANG
1363,DKI1 (Bunderan HI),56.0,30.0,39.0,14.0,3.0,SEDANG
1364,DKI1 (Bunderan HI),35.0,30.0,20.0,28.0,3.0,BAIK
1365,DKI1 (Bunderan HI),52.0,30.0,28.0,21.0,3.0,SEDANG
1366,DKI1 (Bunderan HI),51.0,31.0,21.0,44.0,4.0,SEDANG
1367,DKI1 (Bunderan HI),54.0,31.0,24.0,34.0,5.0,SEDANG
1368,DKI1 (Bunderan HI),49.0,31.0,23.0,25.0,4.0,BAIK
1369,DKI1 (Bunderan HI),58.0,31.0,24.0,29.0,4.0,SEDANG
1370,DKI1 (Bunderan HI),65.0,31.0,28.0,35.0,5.0,SEDANG
1371,DKI1 (Bunderan HI),87.0,30.0,39.0,25.0,5.0,SEDANG
1372,DKI1 (Bunderan HI),34.0,30.0,22.0,17.0,2.0,BAIK
1373,DKI1 (Bunderan HI),54.0,31.0,34.0,35.0,4.0,SEDANG
1374,DKI1 (Bunderan HI),61.0,30.0,41.0,20.0,5.0,SEDANG
1375,DKI1 (Bunderan HI),49.0,30.0,27.0,13.0,2.0,BAIK
1376,DKI1 (Bunderan HI),55.0,31.0,26.0,20.0,3.0,SEDANG
1377,DKI1 (Bunderan HI),59.0,31.0,28.0,19.0,4.0,SEDANG
1378,DKI1 (Bunderan HI),55.0,30.0,33.0,18.0,3.0,SEDANG
1379,DKI1 (Bunderan HI),53.0,31.0,28.0,31.0,3.0,SEDANG
1380,DKI1 (Bunderan HI),44.0,31.0,23.0,32.0,4.0,BAIK
1381,DKI1 (Bunderan HI),45.0,30.0,25.0,20.0,3.0,BAIK
1382,DKI1 (Bunderan HI),41.0,30.0,22.0,16.0,2.0,BAIK
1383,DKI1 (Bunderan HI),40.0,31.0,22.0,16.0,3.0,BAIK
1384,DKI1 (Bunderan HI),60.0,32.0,27.0,44.0,5.0,SEDANG
1385,DKI1 (Bunderan HI),68.0,32.0,27.0,50.0,5.0,SEDANG
1386,DKI1 (Bunderan HI),104.0,32.0,42.0,46.0,5.0,TIDAK SEHAT
1387,DKI1 (Bunderan HI),61.0,31.0,31.0,55.0,5.0,SEDANG
1388,DKI1 (Bunderan HI),65.0,31.0,27.0,27.0,4.0,SEDANG
1389,DKI1 (Bunderan HI),55.0,31.0,26.0,58.0,4.0,SEDANG
1390,DKI1 (Bunderan HI),59.0,33.0,24.0,31.0,4.0,SEDANG
1391,DKI1 (Bunderan HI),62.0,31.0,31.0,47.0,5.0,SEDANG
1392,DKI1 (Bunderan HI),54.0,31.0,34.0,48.0,3.0,SEDANG
1393,DKI1 (Bunderan HI),44.0,30.0,23.0,27.0,2.0,BAIK
1394,DKI1 (Bunderan HI),55.0,31.0,27.0,31.0,3.0,SEDANG
1395,DKI1 (Bunderan HI),41.0,31.0,30.0,21.0,5.0,BAIK
1396,DKI1 (Bunderan HI),54.0,31.0,32.0,26.0,3.0,SEDANG
1397,DKI1 (Bunderan HI),56.0,32.0,26.0,27.0,4.0,SEDANG
1398,DKI1 (Bunderan HI),59.0,32.0,29.0,22.0,3.0,SEDANG
1399,DKI1 (Bunderan HI),59.0,32.0,30.0,36.0,5.0,SEDANG
1400,DKI1 (Bunderan HI),53.0,32.0,29.0,24.0,3.0,SEDANG
1401,DKI1 (Bunderan HI),53.0,31.0,28.0,25.0,4.0,SEDANG
1402,DKI1 (Bunderan HI),61.0,32.0,28.0,58.0,6.0,SEDANG
1403,DKI1 (Bunderan HI),57.0,31.0,27.0,60.0,5.0,SEDANG
1404,DKI1 (Bunderan HI),63.0,32.0,32.0,21.0,4.0,SEDANG
1405,DKI1 (Bunderan HI),29.0,32.0,21.0,10.0,2.0,BAIK
1406,DKI1 (Bunderan HI),67.0,34.0,26.0,23.0,4.0,SEDANG
1407,DKI1 (Bunderan HI),77.0,32.0,39.0,29.0,4.0,SEDANG
1408,DKI1 (Bunderan HI),65.0,31.0,31.0,22.0,4.0,SEDANG
1409,DKI1 (Bunderan HI),37.0,31.0,27.0,26.0,4.0,BAIK
1410,DKI1 (Bunderan HI),62.0,32.0,26.0,14.0,3.0,SEDANG
1411,DKI1 (Bunderan HI),55.0,31.0,32.0,10.0,3.0,SEDANG
1412,DKI1 (Bunderan HI),28.0,31.0,17.0,10.0,1.0,BAIK
1413,DKI1 (Bunderan HI),24.0,31.0,17.0,10.0,1.0,BAIK
1414,DKI1 (Bunderan HI),38.0,31.0,17.0,7.0,1.0,BAIK
1415,DKI1 (Bunderan HI),23.0,31.0,16.0,11.0,1.0,BAIK
1416,DKI1 (Bunderan HI),28.0,31.0,19.0,12.0,1.0,BAIK
1417,DKI1 (Bunderan HI),39.0,31.0,20.0,16.0,2.0,BAIK
1418,DKI1 (Bunderan HI),58.0,32.0,24.0,21.0,3.0,SEDANG
1419,DKI1 (Bunderan HI),35.0,31.0,22.0,15.0,2.0,BAIK
1420,DKI1 (Bunderan HI),27.0,31.0,18.0,12.0,2.0,BAIK
1421,DKI1 (Bunderan HI),33.0,31.0,17.0,17.0,1.0,BAIK
1422,DKI1 (Bunderan HI),31.0,31.0,18.0,20.0,1.0,BAIK
1423,DKI1 (Bunderan HI),34.0,32.0,17.0,14.0,2.0,BAIK
1424,DKI1 (Bunderan HI),39.0,32.0,21.0,15.0,2.0,BAIK
1425,DKI1 (Bunderan HI),44.0,31.0,25.0,10.0,2.0,BAIK
1426,DKI1 (Bunderan HI),34.0,31.0,18.0,11.0,2.0,BAIK
1427,DKI1 (Bunderan HI),21.0,31.0,18.0,14.0,1.0,BAIK
1428,DKI1 (Bunderan HI),20.0,32.0,15.0,14.0,1.0,BAIK
1429,DKI1 (Bunderan HI),23.0,32.0,16.0,12.0,1.0,BAIK
1430,DKI1 (Bunderan HI),19.0,31.0,16.0,12.0,1.0,BAIK
1431,DKI1 (Bunderan HI),21.0,31.0,16.0,13.0,1.0,BAIK
1432,DKI1 (Bunderan HI),17.0,31.0,15.0,11.0,1.0,BAIK
1433,DKI1 (Bunderan HI),49.0,32.0,23.0,23.0,2.0,BAIK
1434,DKI1 (Bunderan HI),23.0,31.0,18.0,19.0,3.0,BAIK
1435,DKI1 (Bunderan HI),28.0,32.0,18.0,10.0,1.0,BAIK
1436,DKI1 (Bunderan HI),20.0,32.0,19.0,11.0,1.0,BAIK
1437,DKI1 (Bunderan HI),51.0,32.0,24.0,12.0,2.0,SEDANG
1438,DKI1 (Bunderan HI),55.0,33.0,26.0,16.0,3.0,SEDANG
1439,DKI1 (Bunderan HI),63.0,34.0,25.0,21.0,2.0,SEDANG
1440,DKI1 (Bunderan HI),16.0,32.0,16.0,19.0,1.0,BAIK
1441,DKI1 (Bunderan HI),18.0,32.0,17.0,20.0,2.0,BAIK
1442,DKI1 (Bunderan HI),24.0,32.0,22.0,20.0,2.0,BAIK
1443,DKI1 (Bunderan HI),29.0,32.0,25.0,14.0,2.0,BAIK
1444,DKI1 (Bunderan HI),21.0,31.0,24.0,18.0,2.0,BAIK
1445,DKI1 (Bunderan HI),30.0,32.0,22.0,17.0,3.0,BAIK
1446,DKI1 (Bunderan HI),29.0,33.0,17.0,19.0,2.0,BAIK
1447,DKI1 (Bunderan HI),29.0,32.0,23.0,13.0,2.0,BAIK
1448,DKI1 (Bunderan HI),38.0,32.0,34.0,21.0,4.0,BAIK
1449,DKI1 (Bunderan HI),25.0,32.0,25.0,20.0,2.0,BAIK
1450,DKI1 (Bunderan HI),29.0,32.0,23.0,17.0,2.0,BAIK
1451,DKI1 (Bunderan HI),29.0,32.0,19.0,12.0,1.0,BAIK
1452,DKI1 (Bunderan HI),22.0,31.0,17.0,13.0,1.0,BAIK
1453,DKI1 (Bunderan HI),27.0,32.0,16.0,17.0,1.0,BAIK
1454,DKI1 (Bunderan HI),24.0,28.0,19.0,14.0,1.0,BAIK
1455,DKI1 (Bunderan HI),24.0,18.0,16.0,14.0,1.0,BAIK
1456,DKI1 (Bunderan HI),18.0,18.0,15.0,10.0,1.0,BAIK
1457,DKI1 (Bunderan HI),35.0,18.0,18.0,15.0,1.0,BAIK
1458,DKI1 (Bunderan HI),54.0,18.0,20.0,16.0,2.0,SEDANG
1459,DKI1 (Bunderan HI),37.0,18.0,18.0,13.0,2.0,BAIK
1460,DKI1 (Bunderan HI),32.0,18.0,30.0,14.0,2.0,BAIK
1461,DKI1 (Bunderan HI),29.0,18.0,18.0,9.0,2.0,BAIK
1462,DKI1 (Bunderan HI),33.0,18.0,22.0,12.0,2.0,BAIK
1463,DKI1 (Bunderan HI),47.0,14.0,24.0,22.0,2.0,BAIK
1464,DKI1 (Bunderan HI),32.0,13.0,23.0,18.0,3.0,BAIK
1465,DKI1 (Bunderan HI),35.0,12.0,25.0,19.0,2.0,BAIK
1466,DKI1 (Bunderan HI),33.0,12.0,21.0,19.0,2.0,BAIK
1467,DKI1 (Bunderan HI),31.0,12.0,23.0,20.0,2.0,BAIK
1468,DKI1 (Bunderan HI),41.0,16.0,22.0,27.0,3.0,BAIK
1469,DKI1 (Bunderan HI),49.0,18.0,23.0,41.0,3.0,BAIK
1470,DKI1 (Bunderan HI),53.0,18.0,28.0,34.0,3.0,SEDANG
1471,DKI1 (Bunderan HI),30.0,18.0,17.0,35.0,2.0,BAIK
1472,DKI1 (Bunderan HI),22.0,18.0,15.0,37.0,2.0,BAIK
1473,DKI1 (Bunderan HI),25.0,18.0,16.0,26.0,1.0,BAIK
1474,DKI1 (Bunderan HI),39.0,6.0,20.0,22.0,2.0,BAIK
1475,DKI1 (Bunderan HI),28.0,6.0,19.0,23.0,3.0,BAIK
1476,DKI1 (Bunderan HI),41.0,6.0,20.0,22.0,2.0,BAIK
1477,DKI1 (Bunderan HI),30.0,4.0,23.0,32.0,3.0,BAIK
1478,DKI1 (Bunderan HI),32.0,6.0,23.0,42.0,4.0,BAIK
1479,DKI1 (Bunderan HI),35.0,3.0,18.0,40.0,3.0,BAIK
1480,DKI1 (Bunderan HI),43.0,4.0,21.0,42.0,3.0,BAIK
1481,DKI1 (Bunderan HI),34.0,5.0,32.0,41.0,4.0,BAIK
1482,DKI1 (Bunderan HI),27.0,6.0,22.0,40.0,4.0,BAIK
1483,DKI1 (Bunderan HI),36.0,7.0,19.0,38.0,3.0,BAIK
1484,DKI1 (Bunderan HI),52.0,4.0,30.0,33.0,4.0,SEDANG
1485,DKI1 (Bunderan HI),68.0,7.0,25.0,30.0,4.0,SEDANG
1486,DKI1 (Bunderan HI),57.0,4.0,34.0,25.0,2.0,SEDANG
1487,DKI1 (Bunderan HI),40.0,3.0,31.0,24.0,3.0,BAIK
1488,DKI1 (Bunderan HI),51.0,3.0,34.0,46.0,4.0,SEDANG
1489,DKI1 (Bunderan HI),58.0,15.0,25.0,78.0,5.0,SEDANG
1490,DKI1 (Bunderan HI),52.0,7.0,27.0,71.0,7.0,SEDANG
1491,DKI1 (Bunderan HI),62.0,7.0,30.0,67.0,5.0,SEDANG
1492,DKI1 (Bunderan HI),50.0,6.0,24.0,68.0,3.0,SEDANG
1493,DKI1 (Bunderan HI),44.0,8.0,25.0,60.0,4.0,SEDANG
1494,DKI1 (Bunderan HI),30.0,6.0,23.0,44.0,4.0,BAIK
1495,DKI1 (Bunderan HI),58.0,6.0,26.0,54.0,4.0,SEDANG
1496,DKI1 (Bunderan HI),51.0,8.0,26.0,46.0,5.0,SEDANG
1497,DKI1 (Bunderan HI),56.0,8.0,28.0,56.0,4.0,SEDANG
1498,DKI1 (Bunderan HI),49.0,5.0,33.0,53.0,4.0,SEDANG
1499,DKI1 (Bunderan HI),37.0,9.0,25.0,75.0,5.0,SEDANG
1500,DKI1 (Bunderan HI),51.0,7.0,24.0,53.0,4.0,SEDANG
1501,DKI1 (Bunderan HI),42.0,8.0,19.0,44.0,3.0,BAIK
1502,DKI1 (Bunderan HI),41.0,10.0,22.0,42.0,4.0,BAIK
1503,DKI1 (Bunderan HI),25.0,7.0,22.0,84.0,4.0,SEDANG
1504,DKI1 (Bunderan HI),53.0,12.0,22.0,101.0,6.0,TIDAK SEHAT
1505,DKI1 (Bunderan HI),62.0,8.0,28.0,43.0,5.0,SEDANG
1506,DKI1 (Bunderan HI),56.0,9.0,27.0,63.0,4.0,SEDANG
1507,DKI1 (Bunderan HI),57.0,6.0,29.0,53.0,4.0,SEDANG
1508,DKI1 (Bunderan HI),53.0,9.0,24.0,60.0,5.0,SEDANG
1509,DKI1 (Bunderan HI),62.0,14.0,24.0,48.0,4.0,SEDANG
1510,DKI1 (Bunderan HI),36.0,8.0,20.0,31.0,3.0,BAIK
1511,DKI1 (Bunderan HI),35.0,9.0,20.0,125.0,5.0,TIDAK SEHAT
1512,DKI1 (Bunderan HI),63.0,10.0,25.0,80.0,5.0,SEDANG
1513,DKI1 (Bunderan HI),55.0,7.0,33.0,52.0,6.0,SEDANG
1514,DKI1 (Bunderan HI),51.0,13.0,27.0,50.0,2.0,SEDANG
1515,DKI1 (Bunderan HI),35.0,7.0,17.0,26.0,2.0,BAIK
1516,DKI1 (Bunderan HI),51.0,13.0,23.0,32.0,3.0,SEDANG
1517,DKI1 (Bunderan HI),34.0,8.0,24.0,47.0,6.0,BAIK
1518,DKI1 (Bunderan HI),46.0,6.0,33.0,34.0,7.0,BAIK
1519,DKI1 (Bunderan HI),77.0,11.0,50.0,97.0,7.0,SEDANG
1520,DKI1 (Bunderan HI),52.0,10.0,20.0,41.0,4.0,SEDANG
1521,DKI1 (Bunderan HI),57.0,9.0,30.0,54.0,3.0,SEDANG
1522,DKI1 (Bunderan HI),42.0,8.0,23.0,80.0,5.0,SEDANG
1523,DKI1 (Bunderan HI),64.0,12.0,35.0,71.0,3.0,SEDANG
1524,DKI1 (Bunderan HI),51.0,8.0,27.0,62.0,4.0,SEDANG
1525,DKI1 (Bunderan HI),32.0,9.0,20.0,26.0,3.0,BAIK
1526,DKI1 (Bunderan HI),41.0,6.0,19.0,19.0,3.0,BAIK
1527,DKI1 (Bunderan HI),47.0,18.0,23.0,19.0,4.0,BAIK
1528,DKI1 (Bunderan HI),30.0,13.0,24.0,19.0,3.0,BAIK
1529,DKI1 (Bunderan HI),37.0,12.0,24.0,8.0,3.0,BAIK
1530,DKI1 (Bunderan HI),31.0,12.0,24.0,6.0,4.0,BAIK
1531,DKI1 (Bunderan HI),33.0,10.0,16.0,6.0,2.0,BAIK
1532,DKI1 (Bunderan HI),40.0,12.0,17.0,57.0,3.0,SEDANG
1533,DKI1 (Bunderan HI),17.0,8.0,16.0,38.0,1.0,BAIK
1534,DKI1 (Bunderan HI),23.0,7.0,14.0,31.0,1.0,BAIK
1535,DKI1 (Bunderan HI),46.0,8.0,20.0,55.0,6.0,SEDANG
1536,DKI1 (Bunderan HI),43.0,7.0,23.0,73.0,4.0,SEDANG
1537,DKI1 (Bunderan HI),39.0,9.0,26.0,47.0,5.0,BAIK
1538,DKI1 (Bunderan HI),56.0,8.0,26.0,34.0,5.0,SEDANG
1539,DKI1 (Bunderan HI),55.0,8.0,24.0,45.0,5.0,SEDANG
1540,DKI1 (Bunderan HI),61.0,9.0,20.0,45.0,3.0,SEDANG
1541,DKI1 (Bunderan HI),73.0,9.0,26.0,69.0,5.0,SEDANG
1542,DKI1 (Bunderan HI),65.0,10.0,24.0,76.0,6.0,SEDANG
1543,DKI1 (Bunderan HI),79.0,7.0,26.0,86.0,7.0,SEDANG
1544,DKI1 (Bunderan HI),57.0,10.0,24.0,65.0,7.0,SEDANG
1545,DKI1 (Bunderan HI),71.0,8.0,31.0,56.0,6.0,SEDANG
1546,DKI1 (Bunderan HI),53.0,11.0,22.0,67.0,5.0,SEDANG
1547,DKI1 (Bunderan HI),50.0,12.0,17.0,43.0,5.0,BAIK
1548,DKI1 (Bunderan HI),68.0,10.0,30.0,35.0,4.0,SEDANG
1549,DKI1 (Bunderan HI),47.0,10.0,18.0,44.0,6.0,BAIK
1550,DKI1 (Bunderan HI),61.0,11.0,33.0,82.0,6.0,SEDANG
1551,DKI1 (Bunderan HI),53.0,10.0,28.0,51.0,5.0,SEDANG
1552,DKI1 (Bunderan HI),39.0,10.0,17.0,32.0,2.0,BAIK
1553,DKI1 (Bunderan HI),43.0,11.0,18.0,89.0,3.0,SEDANG
1554,DKI1 (Bunderan HI),57.0,12.0,20.0,88.0,4.0,SEDANG
1555,DKI1 (Bunderan HI),50.0,8.0,27.0,67.0,4.0,SEDANG
1556,DKI1 (Bunderan HI),62.0,10.0,34.0,86.0,4.0,SEDANG
1557,DKI1 (Bunderan HI),49.0,9.0,22.0,68.0,4.0,SEDANG
1558,DKI1 (Bunderan HI),51.0,11.0,23.0,53.0,4.0,SEDANG
1559,DKI1 (Bunderan HI),49.0,10.0,22.0,31.0,5.0,BAIK
1560,DKI1 (Bunderan HI),53.0,8.0,26.0,48.0,6.0,SEDANG
1561,DKI1 (Bunderan HI),55.0,10.0,27.0,52.0,3.0,SEDANG
1562,DKI1 (Bunderan HI),54.0,11.0,30.0,42.0,5.0,SEDANG
1563,DKI1 (Bunderan HI),64.0,11.0,28.0,35.0,4.0,SEDANG
1564,DKI1 (Bunderan HI),76.0,14.0,28.0,87.0,5.0,SEDANG
1565,DKI1 (Bunderan HI),71.0,15.0,25.0,78.0,5.0,SEDANG
1566,DKI1 (Bunderan HI),59.0,12.0,20.0,80.0,5.0,SEDANG
1567,DKI1 (Bunderan HI),50.0,12.0,20.0,76.0,3.0,SEDANG
1568,DKI1 (Bunderan HI),20.0,15.0,19.0,91.0,5.0,SEDANG
1569,DKI1 (Bunderan HI),53.0,11.0,21.0,78.0,6.0,SEDANG
1570,DKI1 (Bunderan HI),60.0,11.0,24.0,56.0,7.0,SEDANG
1571,DKI1 (Bunderan HI),56.0,11.0,20.0,81.0,9.0,SEDANG
1572,DKI1 (Bunderan HI),46.0,11.0,23.0,85.0,7.0,SEDANG
1573,DKI1 (Bunderan HI),59.0,15.0,18.0,64.0,6.0,SEDANG
1574,DKI1 (Bunderan HI),51.0,14.0,19.0,53.0,3.0,SEDANG
1575,DKI1 (Bunderan HI),35.0,14.0,19.0,53.0,5.0,SEDANG
1576,DKI1 (Bunderan HI),44.0,13.0,21.0,85.0,11.0,SEDANG
1577,DKI1 (Bunderan HI),61.0,17.0,20.0,82.0,8.0,SEDANG
1578,DKI1 (Bunderan HI),69.0,14.0,19.0,87.0,4.0,SEDANG
1579,DKI1 (Bunderan HI),54.0,13.0,20.0,134.0,9.0,TIDAK SEHAT
1580,DKI1 (Bunderan HI),69.0,14.0,24.0,79.0,8.0,SEDANG
1581,DKI1 (Bunderan HI),58.0,15.0,16.0,65.0,4.0,SEDANG
1582,DKI1 (Bunderan HI),36.0,12.0,20.0,31.0,3.0,BAIK
1583,DKI1 (Bunderan HI),61.0,18.0,23.0,29.0,3.0,SEDANG
1584,DKI1 (Bunderan HI),56.0,15.0,17.0,26.0,3.0,SEDANG
1585,DKI1 (Bunderan HI),41.0,11.0,20.0,23.0,3.0,BAIK
1586,DKI1 (Bunderan HI),53.0,14.0,25.0,75.0,4.0,SEDANG
1587,DKI1 (Bunderan HI),71.0,15.0,21.0,75.0,4.0,SEDANG
1588,DKI1 (Bunderan HI),42.0,13.0,23.0,72.0,5.0,SEDANG
1589,DKI1 (Bunderan HI),36.0,12.0,28.0,55.0,5.0,SEDANG
1590,DKI1 (Bunderan HI),31.0,12.0,19.0,63.0,6.0,SEDANG
1591,DKI1 (Bunderan HI),41.0,16.0,18.0,32.0,4.0,BAIK
1592,DKI1 (Bunderan HI),38.0,21.0,18.0,31.0,3.0,BAIK
1593,DKI1 (Bunderan HI),51.0,20.0,17.0,47.0,3.0,SEDANG
1594,DKI1 (Bunderan HI),50.0,13.0,20.0,77.0,4.0,SEDANG
1595,DKI1 (Bunderan HI),57.0,13.0,19.0,56.0,5.0,SEDANG
1596,DKI1 (Bunderan HI),52.0,13.0,17.0,48.0,4.0,SEDANG
1597,DKI1 (Bunderan HI),54.0,14.0,23.0,70.0,6.0,SEDANG
1598,DKI1 (Bunderan HI),54.0,12.0,20.0,49.0,7.0,SEDANG
1599,DKI1 (Bunderan HI),51.0,13.0,20.0,44.0,5.0,SEDANG
1600,DKI1 (Bunderan HI),50.0,16.0,18.0,32.0,2.0,BAIK
1601,DKI1 (Bunderan HI),42.0,15.0,18.0,55.0,3.0,SEDANG
1602,DKI1 (Bunderan HI),51.0,12.0,24.0,67.0,3.0,SEDANG
1603,DKI1 (Bunderan HI),34.0,14.0,21.0,84.0,4.0,SEDANG
1604,DKI1 (Bunderan HI),52.0,17.0,18.0,63.0,7.0,SEDANG
1605,DKI1 (Bunderan HI),63.0,19.0,21.0,65.0,4.0,SEDANG
1606,DKI1 (Bunderan HI),58.0,17.0,29.0,36.0,4.0,SEDANG
1607,DKI1 (Bunderan HI),60.0,18.0,27.0,40.0,4.0,SEDANG
1608,DKI1 (Bunderan HI),40.0,14.0,19.0,30.0,2.0,BAIK
1609,DKI1 (Bunderan HI),55.0,15.0,27.0,31.0,2.0,SEDANG
1610,DKI1 (Bunderan HI),12.0,12.0,14.0,29.0,1.0,BAIK
1611,DKI1 (Bunderan HI),20.0,11.0,15.0,33.0,2.0,BAIK
1612,DKI1 (Bunderan HI),28.0,13.0,25.0,33.0,3.0,BAIK
1613,DKI1 (Bunderan HI),33.0,12.0,19.0,46.0,3.0,BAIK
1614,DKI1 (Bunderan HI),29.0,11.0,16.0,57.0,3.0,SEDANG
1615,DKI1 (Bunderan HI),27.0,13.0,22.0,42.0,3.0,BAIK
1616,DKI1 (Bunderan HI),49.0,14.0,18.0,39.0,3.0,BAIK
1617,DKI1 (Bunderan HI),45.0,13.0,14.0,48.0,2.0,BAIK
1618,DKI1 (Bunderan HI),35.0,14.0,16.0,53.0,2.0,SEDANG
1619,DKI1 (Bunderan HI),60.0,13.0,18.0,80.0,6.0,SEDANG
1620,DKI1 (Bunderan HI),49.0,14.0,19.0,90.0,7.0,SEDANG
1621,DKI1 (Bunderan HI),66.0,16.0,21.0,141.0,7.0,TIDAK SEHAT
1622,DKI1 (Bunderan HI),79.0,17.0,28.0,94.0,6.0,SEDANG
1623,DKI1 (Bunderan HI),38.0,15.0,16.0,58.0,3.0,SEDANG
1624,DKI1 (Bunderan HI),24.0,13.0,19.0,54.0,5.0,SEDANG
1625,DKI1 (Bunderan HI),30.0,15.0,19.0,73.0,5.0,SEDANG
1626,DKI1 (Bunderan HI),27.0,14.0,19.0,74.0,5.0,SEDANG
1627,DKI1 (Bunderan HI),37.0,16.0,23.0,103.0,5.0,TIDAK SEHAT
1628,DKI1 (Bunderan HI),45.0,18.0,22.0,71.0,5.0,SEDANG
1629,DKI1 (Bunderan HI),40.0,17.0,22.0,45.0,5.0,BAIK
1630,DKI1 (Bunderan HI),51.0,16.0,21.0,69.0,4.0,SEDANG
1631,DKI1 (Bunderan HI),38.0,16.0,19.0,96.0,6.0,SEDANG
1632,DKI1 (Bunderan HI),59.0,18.0,26.0,97.0,7.0,SEDANG
1633,DKI1 (Bunderan HI),86.0,20.0,22.0,122.0,9.0,TIDAK SEHAT
1634,DKI1 (Bunderan HI),53.0,15.0,24.0,50.0,7.0,SEDANG
1635,DKI1 (Bunderan HI),43.0,13.0,23.0,95.0,5.0,SEDANG
1636,DKI1 (Bunderan HI),49.0,17.0,23.0,77.0,9.0,SEDANG
1637,DKI1 (Bunderan HI),45.0,14.0,20.0,64.0,4.0,SEDANG
1638,DKI1 (Bunderan HI),46.0,13.0,25.0,82.0,5.0,SEDANG
1639,DKI1 (Bunderan HI),48.0,16.0,20.0,56.0,6.0,SEDANG
1640,DKI1 (Bunderan HI),50.0,19.0,19.0,76.0,5.0,SEDANG
1641,DKI1 (Bunderan HI),50.0,17.0,20.0,85.0,10.0,SEDANG
1642,DKI1 (Bunderan HI),57.0,16.0,20.0,70.0,9.0,SEDANG
1643,DKI1 (Bunderan HI),38.0,16.0,18.0,55.0,5.0,SEDANG
1644,DKI1 (Bunderan HI),55.0,15.0,24.0,87.0,5.0,SEDANG
1645,DKI1 (Bunderan HI),48.0,14.0,19.0,74.0,4.0,SEDANG
1646,DKI1 (Bunderan HI),53.0,17.0,18.0,74.0,6.0,SEDANG
1647,DKI1 (Bunderan HI),46.0,18.0,19.0,60.0,5.0,SEDANG
1648,DKI1 (Bunderan HI),42.0,17.0,18.0,80.0,7.0,SEDANG
1649,DKI1 (Bunderan HI),52.0,18.0,18.0,97.0,7.0,SEDANG
1650,DKI1 (Bunderan HI),62.0,18.0,19.0,90.0,7.0,SEDANG
